Najwa already analysed this one.
good data but confusing activation energies
can use to convert date serial number to seconds elapsed


Time(YYYY-MM-DD HH-MM-SS)	 Date Serial Number 	 Potential (Volts)	 Temperature(Cesius)
2.0140506162315e+013	7.357256828125001e+005		1.6450973200438e+002
2.0140506162315e+013	7.357256828125001e+005		1.6450973200438e+002
2.0140506162316e+013	7.357256828240741e+005		1.6450973200438e+002
2.0140506162316e+013	7.357256828240741e+005		1.6451225144094e+002
2.0140506162317e+013	7.357256828356482e+005		1.6445110911271e+002
2.0140506162317e+013	7.357256828356482e+005		1.6451477087655e+002
2.0140506162318e+013	7.357256828472222e+005		1.6451225144094e+002
2.0140506162318e+013	7.357256828472222e+005		1.6451477087655e+002
2.0140506162319e+013	7.357256828587963e+005		1.6445110911271e+002
2.0140506162319e+013	7.357256828587963e+005		1.6451225144094e+002
2.0140506162320e+013	7.357256828703703e+005		1.6444858965299e+002
2.0140506162320e+013	7.357256828703703e+005		1.6451729031121e+002
2.0140506162321e+013	7.357256828819445e+005		1.6450973200438e+002
2.0140506162321e+013	7.357256828819445e+005		1.6450721256686e+002
2.0140506162322e+013	7.357256828935185e+005		1.6450721256686e+002
2.0140506162322e+013	7.357256828935185e+005		1.6450973200438e+002
2.0140506162323e+013	7.357256829050926e+005		1.6450469312839e+002
2.0140506162323e+013	7.357256829050926e+005		1.6451225144094e+002
2.0140506162324e+013	7.357256829166666e+005		1.6450973200438e+002
2.0140506162324e+013	7.357256829166666e+005		1.6445110911271e+002
2.0140506162325e+013	7.357256829282407e+005		1.6445110911271e+002
2.0140506162325e+013	7.357256829282407e+005		1.6450973200438e+002
2.0140506162326e+013	7.357256829398149e+005		1.6450721256686e+002
2.0140506162326e+013	7.357256829398149e+005		1.6451225144094e+002
2.0140506162327e+013	7.357256829513889e+005		1.6444858965299e+002
2.0140506162327e+013	7.357256829513889e+005		1.6450973200438e+002
2.0140506162328e+013	7.357256829629630e+005		1.6450973200438e+002
2.0140506162328e+013	7.357256829629630e+005		1.6451225144094e+002
2.0140506162329e+013	7.357256829745370e+005		1.6451225144094e+002
2.0140506162329e+013	7.357256829745370e+005		1.6451225144094e+002
2.0140506162330e+013	7.357256829861112e+005		1.6445110911271e+002
2.0140506162330e+013	7.357256829861112e+005		1.6445362857148e+002
2.0140506162331e+013	7.357256829976852e+005		1.6444858965299e+002
2.0140506162331e+013	7.357256829976852e+005		1.6450973200438e+002
2.0140506162332e+013	7.357256830092593e+005		1.6444858965299e+002
2.0140506162332e+013	7.357256830092593e+005		1.6445110911271e+002
2.0140506162333e+013	7.357256830208333e+005		1.6445110911271e+002
2.0140506162333e+013	7.357256830208333e+005		1.6450469312839e+002
2.0140506162334e+013	7.357256830324074e+005		1.6450973200438e+002
2.0140506162334e+013	7.357256830324074e+005		1.6445110911271e+002
2.0140506162335e+013	7.357256830439814e+005		1.6444858965299e+002
2.0140506162336e+013	7.357256830555556e+005		1.6451225144094e+002
2.0140506162336e+013	7.357256830555556e+005		1.6450721256686e+002
2.0140506162337e+013	7.357256830671296e+005		1.6445110911271e+002
2.0140506162337e+013	7.357256830671296e+005		1.6451477087655e+002
2.0140506162338e+013	7.357256830787037e+005		1.6451477087655e+002
2.0140506162338e+013	7.357256830787037e+005		1.6451729031121e+002
2.0140506162339e+013	7.357256830902778e+005		1.6451729031121e+002
2.0140506162339e+013	7.357256830902778e+005		1.6451980974491e+002
2.0140506162340e+013	7.357256831018518e+005		1.6451477087655e+002
2.0140506162340e+013	7.357256831018518e+005		1.6446118694205e+002
2.0140506162341e+013	7.357256831134260e+005		1.6452484860946e+002
2.0140506162341e+013	7.357256831134260e+005		1.6446118694205e+002
2.0140506162342e+013	7.357256831250000e+005		1.6451729031121e+002
2.0140506162342e+013	7.357256831250000e+005		1.6446370639700e+002
2.0140506162343e+013	7.357256831365741e+005		1.6451980974491e+002
2.0140506162343e+013	7.357256831365741e+005		1.6446118694205e+002
2.0140506162344e+013	7.357256831481481e+005		1.6451980974491e+002
2.0140506162344e+013	7.357256831481481e+005		1.6451980974491e+002
2.0140506162345e+013	7.357256831597223e+005		1.6451980974491e+002
2.0140506162345e+013	7.357256831597223e+005		1.6446874530403e+002
2.0140506162346e+013	7.357256831712963e+005		1.6446118694205e+002
2.0140506162346e+013	7.357256831712963e+005		1.6452484860946e+002
2.0140506162347e+013	7.357256831828704e+005		1.6446118694205e+002
2.0140506162347e+013	7.357256831828704e+005		1.6446622585099e+002
2.0140506162348e+013	7.357256831944444e+005		1.6452484860946e+002
2.0140506162348e+013	7.357256831944444e+005		1.6446370639700e+002
2.0140506162349e+013	7.357256832060185e+005		1.6446874530403e+002
2.0140506162349e+013	7.357256832060185e+005		1.6451980974491e+002
2.0140506162350e+013	7.357256832175925e+005		1.6446370639700e+002
2.0140506162350e+013	7.357256832175925e+005		1.6446370639700e+002
2.0140506162351e+013	7.357256832291667e+005		1.6446622585099e+002
2.0140506162351e+013	7.357256832291667e+005		1.6446622585099e+002
2.0140506162352e+013	7.357256832407408e+005		1.6452484860946e+002
2.0140506162352e+013	7.357256832407408e+005		1.6446874530403e+002
2.0140506162353e+013	7.357256832523148e+005		1.6447126475611e+002
2.0140506162353e+013	7.357256832523148e+005		1.6452484860946e+002
2.0140506162354e+013	7.357256832638889e+005		1.6446622585099e+002
2.0140506162354e+013	7.357256832638889e+005		1.6452736804030e+002
2.0140506162355e+013	7.357256832754629e+005		1.6452232917766e+002
2.0140506162355e+013	7.357256832754629e+005		1.6452988747019e+002
2.0140506162356e+013	7.357256832870371e+005		1.6446370639700e+002
2.0140506162356e+013	7.357256832870371e+005		1.6452484860946e+002
2.0140506162357e+013	7.357256832986111e+005		1.6446370639700e+002
2.0140506162358e+013	7.357256833101852e+005		1.6446874530403e+002
2.0140506162358e+013	7.357256833101852e+005		1.6446874530403e+002
2.0140506162359e+013	7.357256833217592e+005		1.6452484860946e+002
2.0140506162359e+013	7.357256833217592e+005		1.6447126475611e+002
2.0140506162400e+013	7.357256833333334e+005		1.6452484860946e+002
2.0140506162400e+013	7.357256833333334e+005		1.6452736804030e+002
2.0140506162401e+013	7.357256833449074e+005		1.6447126475611e+002
2.0140506162401e+013	7.357256833449074e+005		1.6452484860946e+002
2.0140506162402e+013	7.357256833564815e+005		1.6447378420724e+002
2.0140506162402e+013	7.357256833564815e+005		1.6446874530403e+002
2.0140506162403e+013	7.357256833680555e+005		1.6452484860946e+002
2.0140506162403e+013	7.357256833680555e+005		1.6452736804030e+002
2.0140506162404e+013	7.357256833796296e+005		1.6446874530403e+002
2.0140506162404e+013	7.357256833796296e+005		1.6453240689913e+002
2.0140506162405e+013	7.357256833912038e+005		1.6447126475611e+002
2.0140506162405e+013	7.357256833912038e+005		1.6453240689913e+002
2.0140506162406e+013	7.357256834027778e+005		1.6447126475611e+002
2.0140506162406e+013	7.357256834027778e+005		1.6447378420724e+002
2.0140506162407e+013	7.357256834143519e+005		1.6452988747019e+002
2.0140506162407e+013	7.357256834143519e+005		1.6452988747019e+002
2.0140506162408e+013	7.357256834259259e+005		1.6447378420724e+002
2.0140506162408e+013	7.357256834259259e+005		1.6447378420724e+002
2.0140506162409e+013	7.357256834375000e+005		1.6452484860946e+002
2.0140506162409e+013	7.357256834375000e+005		1.6453240689913e+002
2.0140506162410e+013	7.357256834490740e+005		1.6447630365741e+002
2.0140506162410e+013	7.357256834490740e+005		1.6453744575414e+002
2.0140506162411e+013	7.357256834606482e+005		1.6446874530403e+002
2.0140506162411e+013	7.357256834606482e+005		1.6447378420724e+002
2.0140506162412e+013	7.357256834722222e+005		1.6447126475611e+002
2.0140506162412e+013	7.357256834722222e+005		1.6453240689913e+002
2.0140506162413e+013	7.357256834837963e+005		1.6452988747019e+002
2.0140506162413e+013	7.357256834837963e+005		1.6447378420724e+002
2.0140506162414e+013	7.357256834953703e+005		1.6447882310663e+002
2.0140506162414e+013	7.357256834953703e+005		1.6453240689913e+002
2.0140506162415e+013	7.357256835069445e+005		1.6453492632711e+002
2.0140506162415e+013	7.357256835069445e+005		1.6447126475611e+002
2.0140506162416e+013	7.357256835185185e+005		1.6447882310663e+002
2.0140506162416e+013	7.357256835185185e+005		1.6447126475611e+002
2.0140506162417e+013	7.357256835300926e+005		1.6452736804030e+002
2.0140506162417e+013	7.357256835300926e+005		1.6447630365741e+002
2.0140506162418e+013	7.357256835416667e+005		1.6452736804030e+002
2.0140506162418e+013	7.357256835416667e+005		1.6447378420724e+002
2.0140506162419e+013	7.357256835532407e+005		1.6447378420724e+002
2.0140506162419e+013	7.357256835532407e+005		1.6447126475611e+002
2.0140506162420e+013	7.357256835648149e+005		1.6447126475611e+002
2.0140506162420e+013	7.357256835648149e+005		1.6447378420724e+002
2.0140506162421e+013	7.357256835763889e+005		1.6447378420724e+002
2.0140506162422e+013	7.357256835879630e+005		1.6453240689913e+002
2.0140506162422e+013	7.357256835879630e+005		1.6453240689913e+002
2.0140506162423e+013	7.357256835995370e+005		1.6447126475611e+002
2.0140506162423e+013	7.357256835995370e+005		1.6447630365741e+002
2.0140506162424e+013	7.357256836111111e+005		1.6453492632711e+002
2.0140506162424e+013	7.357256836111111e+005		1.6446874530403e+002
2.0140506162425e+013	7.357256836226851e+005		1.6446622585099e+002
2.0140506162425e+013	7.357256836226851e+005		1.6446874530403e+002
2.0140506162426e+013	7.357256836342593e+005		1.6446874530403e+002
2.0140506162426e+013	7.357256836342593e+005		1.6452988747019e+002
2.0140506162427e+013	7.357256836458333e+005		1.6447126475611e+002
2.0140506162427e+013	7.357256836458333e+005		1.6452484860946e+002
2.0140506162428e+013	7.357256836574074e+005		1.6446874530403e+002
2.0140506162428e+013	7.357256836574074e+005		1.6452988747019e+002
2.0140506162429e+013	7.357256836689815e+005		1.6446874530403e+002
2.0140506162429e+013	7.357256836689815e+005		1.6452988747019e+002
2.0140506162430e+013	7.357256836805556e+005		1.6452988747019e+002
2.0140506162430e+013	7.357256836805556e+005		1.6446370639700e+002
2.0140506162431e+013	7.357256836921297e+005		1.6446874530403e+002
2.0140506162431e+013	7.357256836921297e+005		1.6446370639700e+002
2.0140506162432e+013	7.357256837037037e+005		1.6447126475611e+002
2.0140506162432e+013	7.357256837037037e+005		1.6446874530403e+002
2.0140506162433e+013	7.357256837152778e+005		1.6446622585099e+002
2.0140506162433e+013	7.357256837152778e+005		1.6446874530403e+002
2.0140506162434e+013	7.357256837268518e+005		1.6446370639700e+002
2.0140506162434e+013	7.357256837268518e+005		1.6447126475611e+002
2.0140506162435e+013	7.357256837384260e+005		1.6446874530403e+002
2.0140506162435e+013	7.357256837384260e+005		1.6447126475611e+002
2.0140506162436e+013	7.357256837500000e+005		1.6447126475611e+002
2.0140506162436e+013	7.357256837500000e+005		1.6446370639700e+002
2.0140506162437e+013	7.357256837615741e+005		1.6446874530403e+002
2.0140506162437e+013	7.357256837615741e+005		1.6446874530403e+002
2.0140506162438e+013	7.357256837731481e+005		1.6446622585099e+002
2.0140506162438e+013	7.357256837731481e+005		1.6452736804030e+002
2.0140506162439e+013	7.357256837847222e+005		1.6446874530403e+002
2.0140506162439e+013	7.357256837847222e+005		1.6447378420724e+002
2.0140506162440e+013	7.357256837962963e+005		1.6447378420724e+002
2.0140506162440e+013	7.357256837962963e+005		1.6447126475611e+002
2.0140506162441e+013	7.357256838078704e+005		1.6447126475611e+002
2.0140506162441e+013	7.357256838078704e+005		1.6446874530403e+002
2.0140506162442e+013	7.357256838194445e+005		1.6447630365741e+002
2.0140506162442e+013	7.357256838194445e+005		1.6446874530403e+002
2.0140506162443e+013	7.357256838310185e+005		1.6447378420724e+002
2.0140506162444e+013	7.357256838425926e+005		1.6446874530403e+002
2.0140506162444e+013	7.357256838425926e+005		1.6446874530403e+002
2.0140506162445e+013	7.357256838541667e+005		1.6447630365741e+002
2.0140506162445e+013	7.357256838541667e+005		1.6447126475611e+002
2.0140506162446e+013	7.357256838657408e+005		1.6447378420724e+002
2.0140506162446e+013	7.357256838657408e+005		1.6447126475611e+002
2.0140506162447e+013	7.357256838773148e+005		1.6452736804030e+002
2.0140506162447e+013	7.357256838773148e+005		1.6446874530403e+002
2.0140506162448e+013	7.357256838888889e+005		1.6447126475611e+002
2.0140506162448e+013	7.357256838888889e+005		1.6447630365741e+002
2.0140506162449e+013	7.357256839004629e+005		1.6452988747019e+002
2.0140506162449e+013	7.357256839004629e+005		1.6447126475611e+002
2.0140506162450e+013	7.357256839120371e+005		1.6447630365741e+002
2.0140506162450e+013	7.357256839120371e+005		1.6447126475611e+002
2.0140506162451e+013	7.357256839236111e+005		1.6446874530403e+002
2.0140506162451e+013	7.357256839236111e+005		1.6452988747019e+002
2.0140506162452e+013	7.357256839351852e+005		1.6447378420724e+002
2.0140506162452e+013	7.357256839351852e+005		1.6447378420724e+002
2.0140506162453e+013	7.357256839467592e+005		1.6447126475611e+002
2.0140506162453e+013	7.357256839467592e+005		1.6447378420724e+002
2.0140506162454e+013	7.357256839583333e+005		1.6447378420724e+002
2.0140506162454e+013	7.357256839583333e+005		1.6448134255490e+002
2.0140506162455e+013	7.357256839699075e+005		1.6447630365741e+002
2.0140506162455e+013	7.357256839699075e+005		1.6453240689913e+002
2.0140506162456e+013	7.357256839814815e+005		1.6447378420724e+002
2.0140506162456e+013	7.357256839814815e+005		1.6447126475611e+002
2.0140506162457e+013	7.357256839930556e+005		1.6452736804030e+002
2.0140506162457e+013	7.357256839930556e+005		1.6447126475611e+002
2.0140506162458e+013	7.357256840046296e+005		1.6447378420724e+002
2.0140506162458e+013	7.357256840046296e+005		1.6453240689913e+002
2.0140506162459e+013	7.357256840162037e+005		1.6447126475611e+002
2.0140506162459e+013	7.357256840162037e+005		1.6447882310663e+002
2.0140506162500e+013	7.357256840277778e+005		1.6447378420724e+002
2.0140506162500e+013	7.357256840277778e+005		1.6447630365741e+002
2.0140506162501e+013	7.357256840393519e+005		1.6447630365741e+002
2.0140506162501e+013	7.357256840393519e+005		1.6447882310663e+002
2.0140506162502e+013	7.357256840509259e+005		1.6447630365741e+002
2.0140506162502e+013	7.357256840509259e+005		1.6447882310663e+002
2.0140506162503e+013	7.357256840625000e+005		1.6447378420724e+002
2.0140506162503e+013	7.357256840625000e+005		1.6453744575414e+002
2.0140506162504e+013	7.357256840740740e+005		1.6447882310663e+002
2.0140506162504e+013	7.357256840740740e+005		1.6448134255490e+002
2.0140506162505e+013	7.357256840856482e+005		1.6447630365741e+002
2.0140506162505e+013	7.357256840856482e+005		1.6447630365741e+002
2.0140506162506e+013	7.357256840972222e+005		1.6447630365741e+002
2.0140506162506e+013	7.357256840972222e+005		1.6447882310663e+002
2.0140506162507e+013	7.357256841087963e+005		1.6448134255490e+002
2.0140506162508e+013	7.357256841203704e+005		1.6447630365741e+002
2.0140506162508e+013	7.357256841203704e+005		1.6448134255490e+002
2.0140506162509e+013	7.357256841319444e+005		1.6447882310663e+002
2.0140506162509e+013	7.357256841319444e+005		1.6447630365741e+002
2.0140506162510e+013	7.357256841435186e+005		1.6447882310663e+002
2.0140506162510e+013	7.357256841435186e+005		1.6447630365741e+002
2.0140506162511e+013	7.357256841550926e+005		1.6448134255490e+002
2.0140506162511e+013	7.357256841550926e+005		1.6447882310663e+002
2.0140506162512e+013	7.357256841666667e+005		1.6448134255490e+002
2.0140506162512e+013	7.357256841666667e+005		1.6447882310663e+002
2.0140506162513e+013	7.357256841782407e+005		1.6448386200221e+002
2.0140506162513e+013	7.357256841782407e+005		1.6448386200221e+002
2.0140506162514e+013	7.357256841898148e+005		1.6453996518022e+002
2.0140506162514e+013	7.357256841898148e+005		1.6448134255490e+002
2.0140506162515e+013	7.357256842013889e+005		1.6448638144857e+002
2.0140506162515e+013	7.357256842013889e+005		1.6448890089397e+002
2.0140506162516e+013	7.357256842129630e+005		1.6448386200221e+002
2.0140506162516e+013	7.357256842129630e+005		1.6448890089397e+002
2.0140506162517e+013	7.357256842245370e+005		1.6454248460535e+002
2.0140506162517e+013	7.357256842245370e+005		1.6448890089397e+002
2.0140506162518e+013	7.357256842361111e+005		1.6448386200221e+002
2.0140506162518e+013	7.357256842361111e+005		1.6448638144857e+002
2.0140506162519e+013	7.357256842476851e+005		1.6448638144857e+002
2.0140506162519e+013	7.357256842476851e+005		1.6448386200221e+002
2.0140506162520e+013	7.357256842592593e+005		1.6448134255490e+002
2.0140506162520e+013	7.357256842592593e+005		1.6448386200221e+002
2.0140506162521e+013	7.357256842708334e+005		1.6448386200221e+002
2.0140506162521e+013	7.357256842708334e+005		1.6448386200221e+002
2.0140506162522e+013	7.357256842824074e+005		1.6448638144857e+002
2.0140506162522e+013	7.357256842824074e+005		1.6448386200221e+002
2.0140506162523e+013	7.357256842939815e+005		1.6448386200221e+002
2.0140506162523e+013	7.357256842939815e+005		1.6454500402952e+002
2.0140506162524e+013	7.357256843055555e+005		1.6448890089397e+002
2.0140506162524e+013	7.357256843055555e+005		1.6448638144857e+002
2.0140506162525e+013	7.357256843171297e+005		1.6454500402952e+002
2.0140506162525e+013	7.357256843171297e+005		1.6448890089397e+002
2.0140506162526e+013	7.357256843287037e+005		1.6449142033842e+002
2.0140506162526e+013	7.357256843287037e+005		1.6455256229632e+002
2.0140506162527e+013	7.357256843402778e+005		1.6449142033842e+002
2.0140506162527e+013	7.357256843402778e+005		1.6449393978192e+002
